user_id,genres,release_year,playtime_forever
Pinguinbeta18,Action,2015,38468
76561198026239418,Strategy,2015,38466
76561198052180785,Free to Play,2013,38465
76561198035472583,RPG,2010,38452
Gilsham,RPG,2015,38448
76561198011743390,RPG,2011,38442
76561198048709944,Action,2011,38438
76561198066501523,Action,2013,38434
Global,Strategy,2012,38424
AiSenSlayer,Action,2016,38395
frogmcvape,RPG,2015,38389
76561198064317610,Free to Play,2013,38375
sythilian,Indie,2015,38373
GhandiSikh,Strategy,2009,38372
76561198001743414,Free to Play,2015,38371
76561198001743414,Casual,2015,38371
Cow666,Strategy,2013,38368
Beddington,Simulation,2013,38355
76561198012909706,Casual,2015,38324
76561198012909706,Free to Play,2015,38324
acorn13,Action,2009,38304
skotavus,Strategy,2012,38301
JohnnyMcShitty,Indie,2014,38282
Sean630,Strategy,2010,38282
76561198055291139,Action,2013,38253
deynarian,Action,2013,38243
76561198060787863,Strategy,2010,38242
76561198061533143,Action,2015,38240
markforex,Action,2012,38234
76561198059487098,Indie,2013,38198
76561198059487098,RPG,2013,38198
76561198059487098,Adventure,2013,38198
mmaxim,Adventure,2011,38192
mmaxim,Action,2011,38192
76561197990819502,RPG,2015,38177
76561198064317610,Action,2014,38157
LordJacques,RPG,2015,38151
skaeren2190,Free to Play,2017,38150
skaeren2190,Simulation,2017,38150
Kebabsaregood,Action,2014,38148
bigodo,Action,2009,38142
johnvu3,Indie,2006,38140
johnvu3,Simulation,2006,38140
76561198045507259,Strategy,2010,38128
76561197979731785,Action,2012,38123
76561198078138335,Strategy,2015,38110
Global,Strategy,2010,38091
76561198035642590,Action,2011,38066
76561198008783917,Action,2011,38065
76561198043781933,RPG,2017,38062
76561198043781933,Action,2017,38062
76561198043781933,Massively Multiplayer,2017,38062
76561198043781933,Free to Play,2017,38062
76561198043781933,Indie,2017,38062
76561198043781933,Simulation,2017,38062
76561198044684818,Free to Play,2015,38044
76561197999075044,RPG,2015,38038
131312,Strategy,2010,38020
TKOZ,Action,2012,38019
AURLNAME,Massively Multiplayer,2013,38014
AURLNAME,Indie,2013,38014
AURLNAME,Early Access,2013,38014
76561197995418864,Action,2012,38012
PabloEso,RPG,2013,38008
PabloEso,Adventure,2013,38008
76561198013785384,Strategy,2011,38007
76561198041562431,Simulation,2006,37994
76561198041562431,Indie,2006,37994
76561198057784033,Strategy,2015,37988
76561197970688011,Strategy,2012,37973
RegularSmokeyJoe,Strategy,2011,37972
76561198062450095,Massively Multiplayer,2013,37963
76561198062450095,Early Access,2013,37963
76561198062450095,Indie,2013,37963
Warrfoxx,Indie,2015,37961
Howaboutsomegoodoldsuicide,Action,2016,37948
SenatorArmstrong123,Action,2014,37948
Icebrrg1245,Strategy,2015,37948
Icebrrg1245,Simulation,2015,37948
Icebrrg1245,Casual,2015,37948
Icebrrg1245,Indie,2015,37948
76561198057988265,Strategy,2010,37938
76561198022269929,Strategy,2010,37900
76561198027367190,Strategy,2010,37896
spaceblob,Action,2011,37892
whoopah,RPG,2012,37891
tsunamitad,Simulation,2015,37890
tsunamitad,Adventure,2015,37890
tsunamitad,RPG,2015,37890
tsunamitad,Strategy,2015,37890
Sothere,RPG,2010,37871
76561198041472164,Free to Play,2012,37869
76561198041472164,Massively Multiplayer,2012,37869
SweetSugar,Action,2012,37865
Shadowbolt4231,Action,2011,37862
Strider95,Free to Play,2012,37859
Strider95,Massively Multiplayer,2012,37859
76561198013170444,Action,2009,37855
keiran1,Adventure,2015,37825
Flatesprofile,Simulation,2016,37824
triggernyar,Indie,2015,37822
DrSparkle,RPG,2011,37821
awpsum,Action,2008,37805
FabRainbro,Simulation,2015,37790
76561198017205526,Strategy,2013,37778
76561198066375702,Massively Multiplayer,2010,37762
76561198066375702,Free to Play,2010,37762
py6Spider,Indie,2013,37727
donutmaster123,Action,2010,37669
tobscene,Strategy,2013,37645
MinTony,Strategy,2013,37640
MinTony,Simulation,2013,37640
76561198040844729,RPG,2010,37640
76561198075471492,Free to Play,2015,37637
76561198047185717,Strategy,2010,37623
76561198038486363,RPG,2010,37614
76561198056735088,Action,2014,37612
jalpineapple,Adventure,2011,37594
76561198008119091,Adventure,2012,37585
FiggidyJiggidy,Casual,2015,37580
stopgovtcorruption,Adventure,2015,37572
pieman98,Action,2015,37546
76561197961118969,Action,2010,37541
skotavus,Action,2015,37539
KentuckyFriedSpy,RPG,2010,37515
76561198047051392,Indie,2006,37514
76561198047051392,Simulation,2006,37514
76561198068194476,Action,2013,37484
76561198002171489,Action,2017,37470
76561198002171489,Indie,2017,37470
76561198002171489,Free to Play,2017,37470
76561198002171489,Casual,2017,37470
76561198002171489,Adventure,2017,37470
Brucearu,Free to Play,2013,37462
cyberjepp,Adventure,2011,37462
Ppkdoevil,Action,2009,37456
76561198012742919,Action,2014,37444
AiSenSlayer,Indie,2016,37439
76561198008783917,Indie,2011,37439
Sothere,Action,2010,37410
76561197992755277,Action,2015,37394
Liberityneverdies,Strategy,2009,37384
76561198021622091,Strategy,2013,37361
smasher6784,Indie,2006,37347
smasher6784,Simulation,2006,37347
76561198042879129,Action,2011,37346
76561198094074209,Early Access,2013,37335
76561198094074209,Massively Multiplayer,2013,37335
76561198094074209,Indie,2013,37335
76561198094074209,RPG,2013,37335
76561198024776356,Free to Play,2015,37333
76561197995146150,Action,2015,37327
76561198056741844,Strategy,2013,37321
76561198126500843,Free to Play,2017,37312
76561198054181145,Free to Play,2012,37305
76561198054181145,Massively Multiplayer,2012,37305
76561198054181145,Indie,2012,37305
NaukaD,Strategy,2014,37281
76561197970812298,RPG,2010,37275
76561197987109775,Indie,2017,37275
76561197987109775,Massively Multiplayer,2017,37275
76561197987109775,RPG,2017,37275
76561197987109775,Simulation,2017,37275
76561197987109775,Action,2017,37275
76561197987109775,Free to Play,2017,37275
OriginalPredz,Action,2011,37270
a4nic8er,Strategy,2009,37262
a4nic8er,Simulation,2009,37262
Kebabsaregood,Adventure,2013,37254
bhajina,Action,2014,37252
76561198011212454,Simulation,2013,37252
76561197961118969,Indie,2017,37227
76561197961118969,RPG,2017,37227
76561197961118969,Action,2017,37227
76561197961118969,Adventure,2017,37227
76561197961118969,Massively Multiplayer,2017,37227
76561198066939949,Action,2010,37207
76561198066939949,RPG,2010,37207
shadzsexe,RPG,2015,37182
76561198008067943,Simulation,2013,37180
76561197995418864,Action,2009,37176
Blackbirdm3,Action,2013,37174
76561198050680344,RPG,2012,37156
RocketLauncherManiac,Action,2011,37153
76561198027233818,RPG,2010,37153
jprezo,RPG,2012,37152
NitrosYT,Action,2013,37136
Master_Pelon,Indie,2006,37119
Master_Pelon,Simulation,2006,37119
TooEasyTeeZee,Adventure,2013,37103
TooEasyTeeZee,RPG,2013,37103
76561198007584361,RPG,2010,37099
nateprofile,Action,2011,37093
cywabcoylttdtabistsiaeyclalumb,Simulation,2006,37090
cywabcoylttdtabistsiaeyclalumb,Indie,2006,37090
76561198012909706,Strategy,2015,37088
MateoPhoenix,Indie,2013,37049
MateoPhoenix,RPG,2013,37049
MateoPhoenix,Early Access,2013,37049
dascorpi0n,Action,2015,37021
76561197993725260,Action,2009,37016
76561197978426585,RPG,2014,37006
76561198049953557,Indie,2013,37000
76561198049953557,Early Access,2013,37000
TandyTandon,RPG,2011,36998
TandyTandon,Indie,2011,36998
fatppl,Adventure,2011,36998
davidjgriffith,RPG,2010,36985
Ppkdoevil,Action,2013,36984
OhMoosey,Action,2012,36977
76561198012742919,Strategy,2011,36973
Darkjet15,Action,2015,36972
dekruz,Action,2014,36942
LightningRod,Indie,2015,36936
PabloEso,Action,2011,36916
DeEggMeister,Adventure,2015,36910
76561198035642590,Early Access,2013,36904
LecXii,Action,2016,36904
76561198035642590,Indie,2013,36904
spiderpig11223,Adventure,2012,36903
Velocity_,Action,2013,36901
Urit,Action,2004,36885
modz_x,Strategy,2013,36841
modz_x,Simulation,2013,36841
ZEM42,Action,2016,36820
LordJacques,Action,2012,36814
Lickidactyl,Adventure,2012,36811
Dobski,RPG,2015,36810
76561198006084032,Action,2012,36800
76561198006084032,Early Access,2012,36800
76561198002513165,Massively Multiplayer,2013,36794
76561198056741844,Action,2013,36791
76561198051686686,Indie,2015,36783
absolutezero,Action,2016,36766
76561198077663677,RPG,2015,36759
Clammed,RPG,2012,36757
scott_majere,Adventure,2011,36752
JohnnyMcShitty,Action,2013,36750
76561198055938832,Action,2009,36749
scott_majere,Action,2014,36691
76561198011743390,Indie,2011,36679
Flatesprofile,Action,2012,36671
wyvaud,Action,2011,36669
flamingpenguin,Action,2010,36642
skaeren2190,Massively Multiplayer,2010,36639
skaeren2190,Free to Play,2010,36639
Strider95,RPG,2003,36624
Strider95,Strategy,2003,36624
Strider95,Free to Play,2003,36624
Strider95,Action,2003,36624
Strider95,Massively Multiplayer,2003,36624
Q-Dance,Casual,2013,36623
76561198059107861,RPG,2011,36622
76561198059107861,Indie,2011,36622
76561198059107861,Adventure,2011,36622
76561197994136663,Simulation,2013,36619
76561198011743390,Action,2013,36603
76561198059653682,Action,2010,36600
SeedyDog,Strategy,2013,36582
76561198038486363,Strategy,2006,36580
Thundawich,Simulation,2015,36579
Clammed,Simulation,2006,36573
Clammed,Indie,2006,36573
76561198031310041,Action,2012,36565
py6Spider,Adventure,2013,36555
mmaxim,Indie,2011,36536
mmaxim,RPG,2011,36536
shinomegami,Free to Play,2013,36534
FrostyBlizzard,Action,2010,36512
TheTriggured,Action,2015,36496
76561198035472583,Early Access,2013,36495
76561198035472583,Indie,2013,36495
76561197966191220,Strategy,2009,36490
76561198052938668,Simulation,2006,36481
76561198030902576,Strategy,2012,36481
76561198052938668,Indie,2006,36481
76561198059487098,Massively Multiplayer,2013,36467
76561198059487098,Early Access,2013,36467
Garsnaffle,Simulation,2015,36463
76561198080826588,RPG,2014,36461
76561197993725260,Action,2011,36444
76561198035146378,RPG,2010,36443
absolutezero,Action,2014,36438
Hati_Hati_Hati_Hati_Hati_Hati,Adventure,2011,36434
Urotsuki,Indie,2011,36434
Hati_Hati_Hati_Hati_Hati_Hati,RPG,2011,36434
Hati_Hati_Hati_Hati_Hati_Hati,Massively Multiplayer,2012,36412
76561198086476823,RPG,2012,36396
76561198075749223,RPG,2015,36392
76561198060808273,Indie,2016,36390
mayaismywife,Free to Play,2015,36375
mayaismywife,Massively Multiplayer,2015,36375
mayaismywife,Strategy,2015,36375
mayaismywife,Simulation,2015,36375
mayaismywife,Action,2015,36375
NaukaD,Action,2011,36374
76561198064317610,Massively Multiplayer,2014,36371
76561198029976254,Action,2016,36367
herpaderpinaderpyworld,Action,2009,36365
VividPikselz,Indie,2015,36350
NoculusRift,Free to Play,2012,36346
NoculusRift,Massively Multiplayer,2012,36346
DontCareForURL,Indie,2015,36332
Global,Strategy,2008,36328
76561198025883153,Adventure,2012,36320
76561198073607481,Free to Play,2011,36302
76561198073607481,Massively Multiplayer,2011,36302
stinglock,Strategy,2011,36298
76561197967443926,Action,2010,36291
blackwood208,Action,2011,36280
76561198070346631,Massively Multiplayer,2013,36278
76561197966979423,Free to Play,2015,36270
76561197966979423,Action,2015,36270
76561197966979423,RPG,2015,36270
flamingpenguin,RPG,2010,36269
Uw0tm8MeaslesVaccines,Action,2011,36265
Uw0tm8MeaslesVaccines,RPG,2011,36265
livaris,Adventure,2015,36238
ArktiicFozzy,Action,2010,36237
tomfiend,Strategy,2010,36237
awpsum,Strategy,2010,36234
76561198063648921,Action,2011,36234
omnixbro,RPG,2015,36209
76561198042879129,Action,2015,36189
76561198079896887,Strategy,2015,36189
Gigglestik,Action,2013,36177
76561198055326819,Indie,2011,36155
76561198055326819,Action,2011,36155
76561198055326819,Adventure,2011,36155
76561198055326819,RPG,2011,36155
azza213,Strategy,2003,36154
76561198004821435,Action,2010,36148
iamkwan,Strategy,2009,36135
76561197992148038,Strategy,2013,36132
Liberityneverdies,Action,2013,36131
skaeren2190,Action,2014,36122
76561198035606542,Simulation,2006,36110
76561198035606542,Indie,2006,36110
SzechuanB,Indie,2014,36108
livaris,Action,2015,36106
paigamer2012,Action,2011,36100
76561198048240622,Adventure,2011,36095
76561198019669521,Action,2012,36077
76561198037038784,RPG,2016,36076
76561198037038784,Indie,2016,36076
clawbot44,Adventure,2015,36076
benjamingarrison,Action,2011,36065
Kichia,Indie,2012,36064
absolutezero,RPG,2015,36053
76561198008119091,RPG,2010,36047
69doggystyle,Action,2011,36044
76561197971366625,Action,2010,36035
reidsmoe,Action,2010,36033
76561198033713264,Action,2015,36010
76561198033713264,Adventure,2015,36010
DeliciousPuddin,Adventure,2015,36005
tomfiend,Action,2015,35998
76561198008783917,Massively Multiplayer,2014,35998
GhandiSikh,Indie,2015,35994
76561197970828806,Strategy,2016,35992
DrMolo,Free to Play,2013,35990
76561198008783917,RPG,2011,35989
76561198065322400,Strategy,2015,35951
Steamified,Simulation,2016,35938
triggernyar,Casual,2015,35936
triggernyar,Adventure,2015,35936
triggernyar,Simulation,2015,35936
triggernyar,Free to Play,2015,35936
triggernyar,Strategy,2015,35936
malthiusau,RPG,2012,35935
bennytrev,Simulation,2013,35927
LV223,Strategy,2013,35920
Deerunken,Action,2014,35908
76561198044684818,Massively Multiplayer,2015,35897
SaltySpittoon,Free to Play,2015,35893
76561198008783917,Strategy,2012,35888
dragonchief,Action,2012,35886
76561198142474106,RPG,2017,35882
76561198142474106,Massively Multiplayer,2017,35882
76561198142474106,Simulation,2017,35882
76561197998873955,Action,2014,35881
alexdlee,Action,2015,35877
76561198055179537,RPG,2011,35872
the_abomination,Free to Play,2015,35864
liambull,Action,2009,35843
Rawrimaviking,RPG,2012,35842
76561198048240622,Free to Play,2013,35820
76561198032373589,Massively Multiplayer,2012,35801
76561198032373589,Free to Play,2012,35801
hitlersokiguess,Indie,2016,35800
hitlersokiguess,Action,2016,35800
76561198042170355,Action,2008,35799
DerpyMineTurtle,Strategy,2013,35790
DerpyMineTurtle,Simulation,2013,35790
76561198075749223,RPG,2012,35789
gaiyamato,Simulation,2012,35785
livaris,Free to Play,2017,35782
76561198016750146,Action,2012,35782
76561197987109775,Casual,2016,35781
76561197987109775,Early Access,2016,35781
76561197987109775,Simulation,2016,35781
76561197995163667,Action,2009,35776
JustIcey,Action,2009,35768
76561197999075044,Adventure,2015,35762
76561197967443926,RPG,2010,35759
76561198079405465,Indie,2011,35751
76561198079405465,RPG,2011,35751
76561197972797551,RPG,2014,35742
zeroepix,Indie,2014,35731
ScottyG555,Action,2014,35709
Icebrrg1245,Action,2012,35699
asixCSGO,Sports,2015,35688
asixCSGO,Racing,2015,35688
asixCSGO,Indie,2015,35688
76561197975863549,Indie,2014,35687
76561198027233818,Indie,2011,35686
Wdsy,RPG,2015,35685
DeusVultboiz,Action,2013,35669
xfactor7115,Action,2012,35652
76561198025883153,Action,2013,35642
76561197994136663,Strategy,2009,35635
Urit,Action,2015,35632
76561198041631556,Action,2004,35629
76561198018677971,Adventure,2015,35622
Kootrasman,Massively Multiplayer,2013,35594
76561197971994126,Strategy,2012,35590
76561198008027099,RPG,2014,35576
MateoPhoenix,Adventure,2013,35560
MateoPhoenix,Massively Multiplayer,2013,35560
76561198012909706,RPG,2015,35558
Sicero,Action,2012,35558
76561197968331328,Action,2010,35553
76561198056735088,RPG,2011,35538
Warrfoxx,Free to Play,2015,35533
Warrfoxx,Casual,2015,35533
skotavus,Indie,2012,35533
76561198024776356,Massively Multiplayer,2015,35527
76561198035606542,RPG,2010,35523
SwinburnCyphenMisslemike,Action,2012,35520
76561197995164445,Action,2010,35516
76561198011743390,Action,2011,35483
76561198022069479,Adventure,2015,35458
76561198022069479,Action,2015,35458
76561198022404680,Action,2008,35454
TKOZ,Action,2008,35452
COOKIESCOOKIES123,Free to Play,2013,35419
Notasbadashitler,RPG,2010,35401
spiderpig11223,Indie,2012,35383
spiderpig11223,Simulation,2012,35383
tomasives,Action,2014,35383
Gigglestik,RPG,2014,35379
76561198035606542,Action,2013,35369
Kaj3n,Simulation,2013,35355
76561198047208452,Adventure,2012,35345
techo66,Action,2011,35333
Anti_Sphere,RPG,2012,35333
COOKIESCOOKIES123,Action,2011,35326
thraadash,Simulation,2015,35304
thraadash,Strategy,2015,35304
76561198026784391,RPG,2010,35296
76561198057988265,RPG,2012,35282
76561198028038497,Free to Play,2015,35278
76561197977767929,Action,2012,35274
gaiyamato,Simulation,2008,35254
AiSenSlayer,Adventure,2016,35244
-Azsael-,RPG,2011,35231
76561198056857968,Strategy,2010,35226
Ppkdoevil,Strategy,2010,35226
76561198007521657,Indie,2014,35225
76561198055179537,Free to Play,2012,35211
thiefofrosesinlalaland,Action,2012,35203
76561198041284313,Indie,2015,35188
76561198003447788,RPG,2015,35168
76561197970828806,Strategy,2013,35158
squeegymackoy,Action,2011,35143
76561198027367190,Indie,2013,35107
bwolf7803,Free to Play,2012,35106
-Azsael-,Action,2014,35089
thequeenpanda,Action,2015,35089
76561198041472164,Adventure,2016,35088
76561197983944271,Indie,2016,35087
76561197983944271,Massively Multiplayer,2016,35087
76561197983944271,Free to Play,2016,35087
jalpineapple,Adventure,2015,35087
TheSuccIsGudd,Adventure,2012,35082
LunarFreez3,Massively Multiplayer,2013,35077
LunarFreez3,Indie,2013,35077
LunarFreez3,Early Access,2013,35077
Dobski,Indie,2015,35054
shinomegami,Casual,1994,35041
ABSOLUTLY_NOTHING,Action,2014,35040
76561198031319986,RPG,2015,35038
76561198033713264,Indie,2015,35036
76561198033713264,Simulation,2015,35036
76561198078138335,Action,2015,35019
76561198031286028,Indie,2014,35018
what87,Simulation,2010,35010
what87,Strategy,2010,35010
76561197996767783,Strategy,2013,35008
76561197970828806,Strategy,2012,35003
76561198023347592,RPG,2011,34982
76561198060469849,Adventure,2011,34981
76561198060469849,Action,2011,34981
Blackbirdm3,Action,2012,34968
meowvel,Casual,2015,34964
meowvel,Free to Play,2015,34964
azza213,Action,2008,34958
76561198031310041,Action,2013,34951
Drxoid,Indie,2006,34922
Drxoid,Simulation,2006,34922
76561198047208452,Indie,2012,34916
76561198044184931,Action,2012,34892
Cow666,Indie,2003,34890
Cow666,Adventure,2003,34890
Cow666,Action,2003,34890
76561198018818030,Action,2012,34888
13971397,RPG,2010,34875
bantiacmd,Action,2009,34868
Kelsoren,Simulation,2009,34854
76561198040633290,RPG,2010,34847
76561198073607481,Free to Play,2012,34845
756755557153145,Strategy,2013,34804
detailmovie,Free to Play,2015,34802
detailmovie,Massively Multiplayer,2015,34802
detailmovie,RPG,2015,34802
Cow666,Adventure,2011,34797
5856565456564,Action,2012,34796
spaceblob,RPG,2011,34796
spaceblob,Indie,2011,34796
PugsAus,Action,2016,34796
DickRichardJohnson,Action,2013,34794
76561197993788710,Action,2012,34794
technique1989,RPG,2015,34769
723943123,Adventure,2013,34767
723943123,RPG,2013,34767
76561198065322400,Indie,2012,34767
76561197979489134,Action,2012,34742
76561198023347592,Adventure,2017,34742
76561198023347592,Indie,2017,34742
76561198023347592,Action,2017,34742
ButteryTyrant,Massively Multiplayer,2013,34716
ButteryTyrant,Early Access,2013,34716
ButteryTyrant,Indie,2013,34716
ButteryTyrant,Adventure,2013,34716
ButteryTyrant,RPG,2013,34716
bermudablue,Action,2011,34712
76561198021622091,Simulation,2013,34706
uzicide,Action,2004,34698
76561198022148624,Action,2014,34690
76561198040055640,Indie,2011,34686
76561197968331328,RPG,2010,34680
azza213,Action,2003,34676
azza213,Massively Multiplayer,2003,34676
azza213,RPG,2003,34676
azza213,Free to Play,2003,34676
robinisamazing,Early Access,2013,34675
robinisamazing,Indie,2013,34675
robinisamazing,Massively Multiplayer,2013,34675
quickkandy98,Action,2015,34675
TheGamingHeadcrab,Action,2013,34671
76561198043305211,RPG,2015,34667
Pinguinbeta18,Action,2011,34661
SmokaBluntos,RPG,2011,34656
Andydds,Strategy,2014,34652
allansnackbar,RPG,2013,34652
Andydds,Action,2014,34652
allansnackbar,Adventure,2013,34652
76561197995163667,Strategy,2014,34649
iSkulz,Strategy,2013,34644
76561198002513165,RPG,2013,34613
Sanctus94,Action,2004,34613
76561198009729086,RPG,2015,34612
baroshi,Action,2015,34594
triggernyar,RPG,2010,34562
BigAls,Action,2012,34544
dragonchief,Action,2014,34543
FilthyDeath,Strategy,2010,34542
76561198060808273,Action,2013,34542
PiozZ,Indie,2013,34532
cyberjepp,RPG,2011,34528
RocketLauncherManiac,Adventure,2011,34527
LecXii,Strategy,2006,34526
poedgirl,Action,2013,34501
76561197973395845,RPG,2015,34501
CantTellMeNothin,Action,2013,34500
76561198048240622,Action,2014,34482
76561198072155632,Action,2012,34481
DANGERMOOOUSE,Indie,2016,34472
DANGERMOOOUSE,RPG,2016,34472
76561198026599584,Action,2014,34444
Terminally-Chill,Adventure,2014,34438
76561198016458849,Action,2013,34437
76561198016458849,Massively Multiplayer,2013,34437
76561198016458849,Indie,2013,34437
76561198016458849,Early Access,2013,34437
bermudablue,Action,2012,34434
deoxidecsgo,Simulation,2013,34413
deoxidecsgo,Strategy,2013,34413
Sp3ctre,Free to Play,2013,34407
Cow666,Indie,2008,34404
Cow666,Indie,2009,34402
Sloth--,Action,2011,34399
Steamified,Action,2014,34397
76561198051686686,Action,2015,34360
Sacru,Strategy,2016,34349
76561198057685527,Strategy,2013,34348
76561198045953692,RPG,2011,34338
benjamingarrison,Adventure,2011,34325
76561198001349469,Strategy,2013,34324
76561197972908857,Massively Multiplayer,2016,34322
76561197972908857,Free to Play,2016,34322
76561197972908857,Indie,2016,34322
76561197972908857,Action,2016,34322
76561198018736748,Action,2012,34318
76561197995418864,Adventure,2010,34312
131312,Strategy,2013,34311
daymm,Action,2012,34302
76561198063648921,Action,2014,34294
triggernyar,RPG,2016,34292
76561197993725260,RPG,2015,34287
Cow666,Simulation,2011,34283
sad-commie,Strategy,2015,34257
awpsum,Simulation,2010,34236
76561198055179537,Indie,2011,34235
REBAS_AS_F-T,Free to Play,2015,34230
malthiusau,RPG,2010,34223
Warrfoxx,Action,2004,34212
76561198060046037,Action,2012,34175
modtech,Free to Play,2015,34164
76561198011743390,Action,2016,34163
76561198088865993,Action,2011,34149
76561198088865993,Adventure,2011,34149
T0talN1nja,Action,2011,34147
rixs,Indie,2011,34140
76561198029976254,Action,2015,34135
Anti_Sphere,Action,2013,34134
Cow666,Indie,2010,34127
Cow666,Casual,2010,34127
Cow666,Casual,2011,34113
391204566,Adventure,2013,34110
shinomegami,Massively Multiplayer,2013,34108
76561198044593988,RPG,2009,34079
DeezNuttaroos,Action,2009,34073
snakeyboy,Indie,2006,34062
snakeyboy,Simulation,2006,34062
76561198061097219,Adventure,2011,34054
76561198043917204,Adventure,2011,34046
76561198043917204,RPG,2011,34046
76561198043917204,Indie,2011,34046
PugsAus,Indie,2015,34030
TotallyCleverID,Action,2012,34028
foe99FTW,Indie,2006,34023
tamlieu,Action,2012,34015
idonothack,Action,2013,34003
76561198025883153,Strategy,2010,34000
76561197999613236,Adventure,2015,33998
Harkugan,Action,2008,33976
76561198074185082,RPG,2010,33961
thisgodlessendeavor,Action,2013,33960
Thundawich,Strategy,2012,33954
pandaaus,Action,2015,33952
pandaaus,Racing,2015,33952
pandaaus,Sports,2015,33952
pandaaus,Indie,2015,33952
-PRoSlayeR-,Action,2012,33949
235324234732,Action,2012,33946
customisedforsure,Indie,2006,33942
customisedforsure,Simulation,2006,33942
76561198041562431,RPG,2010,33936
Rebound780,Action,2012,33934
Cow666,Massively Multiplayer,2011,33928
dmorrell,Action,2010,33928
Cow666,Free to Play,2011,33928
76561198055096033,Strategy,2016,33908
76561198055096033,Simulation,2016,33908
76561197996767783,Action,2015,33904
Anti_Sphere,Action,2012,33886
76561198019669521,RPG,2012,33883
briggsy195,Free to Play,2010,33864
briggsy195,Massively Multiplayer,2010,33864
DeezNuttaroos,Action,2011,33863
DeezNuttaroos,Indie,2011,33863
mrpfresh,Action,2011,33859
76561198048808239,Action,2016,33846
quickkandy98,RPG,2015,33843
76561198050174490,Action,2012,33841
GrossWolf,Action,2011,33830
ArktiicFozzy,Strategy,2012,33827
76561197995146150,Strategy,2007,33823
76561198047273546,Simulation,2013,33806
76561198011212454,Action,2011,33804
Superdraco3314,Action,2017,33789
Superdraco3314,Indie,2017,33789
76561198053738092,RPG,2013,33779
76561198053738092,Adventure,2013,33779
76561198053738092,Early Access,2013,33779
76561198053738092,Massively Multiplayer,2013,33779
76561198053738092,Indie,2013,33779
FiggidyJiggidy,Action,2009,33771
76561198061039259,Action,2011,33761
76561198061039259,Adventure,2011,33761
76561198055096033,Strategy,2009,33758
76561198047700643,Free to Play,2015,33749
SeedyDog,Simulation,2015,33746
REBAS_AS_F-T,Simulation,2014,33742
76561198079890309,Action,2010,33734
76561198105430566,Indie,2011,33724
76561198105430566,Action,2011,33724
76561198045540232,Action,2012,33714
76561198041284313,Casual,2015,33695
76561198041284313,Free to Play,2015,33695
76561198059622971,Free to Play,2015,33690
76561198059622971,Adventure,2015,33690
76561198059622971,RPG,2015,33690
76561198073642113,RPG,2015,33670
KentuckyFriedSpy,Action,2011,33667
the_abomination,Simulation,2015,33664
the_abomination,Strategy,2015,33664
the_abomination,Casual,2015,33664
the_abomination,Adventure,2015,33664
GermanPenguin,Indie,2013,33662
Chellyyyyyy,Action,2012,33657
Kaj3n,Indie,2014,33656
DickRichardJohnson,Simulation,2010,33651
76561198024300582,Action,2010,33643
Pinguinbeta18,Indie,2012,33636
JayKayGray,Action,2016,33635
391204566,RPG,2013,33632
76561198065247809,Action,2015,33630
76561198031310041,Action,2015,33617
76561198029976254,Indie,2014,33602
76561198029976254,Casual,2014,33602
76561198029976254,Early Access,2014,33602
TooEasyTeeZee,Action,2015,33601
76561197978426585,Strategy,2013,33598
76561197993725260,Indie,2015,33552
76561198055055523,Action,2011,33544
76561198039601082,Action,2011,33543
Momijio,Action,2004,33540
thiefofrosesinlalaland,RPG,2010,33539
GhandiSikh,Simulation,2013,33537
DopeOxide,Indie,2013,33532
Velocity_,Action,2012,33531
absolutezero,RPG,2014,33531
76561198043305211,RPG,2013,33524
76561198043305211,Adventure,2013,33524
76561198033698382,Indie,2006,33519
76561198033698382,Simulation,2006,33519
76561198058230663,Adventure,2016,33507
LeZoidberg,Action,2016,33496
flamingpenguin,Massively Multiplayer,2013,33487
Fliqi,Indie,2013,33472
Fliqi,Early Access,2013,33472
Fliqi,Massively Multiplayer,2013,33472
76561198033081099,Free to Play,2017,33462
76561198032091115,Action,2011,33443
sad-commie,Action,2016,33435
76561198035472583,Massively Multiplayer,2013,33434
py6Spider,RPG,2013,33425
py6Spider,Early Access,2013,33425
py6Spider,Massively Multiplayer,2013,33425
76561198028038497,RPG,2015,33415
TandyTandon,Action,2008,33404
GhandiSikh,Strategy,2010,33404
LightningRod,Action,2013,33396
Strider95,Action,2012,33395
Q-Dance,Action,2013,33393
Kebabsaregood,RPG,2013,33390
76561198046710527,Action,2004,33388
76561198030902576,Simulation,2012,33386
DANGERMOOOUSE,Action,2016,33376
76561198006894551,Free to Play,2013,33376
Hati_Hati_Hati_Hati_Hati_Hati,Strategy,2012,33371
TheSuccIsGudd,Indie,2006,33366
TheSuccIsGudd,Simulation,2006,33366
FrostyBlizzard,RPG,2010,33364
76561198019669521,Action,2014,33342
76561198023904825,Action,2014,33317
76561198052180785,Strategy,2013,33292
gaiyamato,Strategy,2006,33279
76561198018736748,Free to Play,2015,33270
76561198018736748,Massively Multiplayer,2015,33270
76561197978024377,Free to Play,2013,33270
dmorrell,Action,2011,33265
EclipseProduction,Adventure,2016,33261
EclipseProduction,Casual,2016,33261
76561197975863549,RPG,2015,33253
samemint,Strategy,2013,33253
note551,Early Access,2013,33250
note551,Indie,2013,33250
76561198024480980,RPG,2011,33250
TheSuccIsGudd,Action,2013,33226
SitteNKitteNMitteN,Action,2011,33224
sythilian,Adventure,2015,33220
76561198023347592,RPG,2017,33210
