user_id,genres,playtime_forever
76561198035005990,Strategy,58933
76561197993494010,RPG,58925
76561197973114685,Free to Play,58918
76561198020449132,Action,58903
76561197986916169,Simulation,58887
76561198014704426,Adventure,58878
DeployableDuck,Indie,58870
420blazeitbitches,Casual,58822
Espanolito,Free to Play,58791
76561198048090660,Indie,58764
76561198009633329,Strategy,58762
travisty98,RPG,58754
theoretical_xp,RPG,58752
mikeytyson,Simulation,58747
TruBru,Adventure,58734
samemint,Strategy,58733
76561197963638240,Simulation,58727
76561197961124706,Adventure,58720
76561198045516933,RPG,58708
theroleplaygamer,RPG,58701
FiggidyJiggidy,Indie,58671
SKARRRMaera,Strategy,58662
Pinguinbeta18,RPG,58592
76561198048090660,RPG,58560
Pinguinbeta18,Strategy,58548
76561198044443958,RPG,58547
76561197970076726,RPG,58543
76561198035136096,Adventure,58540
AvtomatKL,Indie,58525
76561197963206623,Simulation,58508
Strider95,RPG,58500
Baronlord,Adventure,58498
76561198006153077,Indie,58488
Flabbernackle,RPG,58480
jswins,RPG,58475
smasher6784,Indie,58443
Dobski,Indie,58442
76561198008119091,RPG,58440
Gadwall7,Indie,58396
76561198047630659,Strategy,58382
76561198032659071,Indie,58293
SzechuanB,Strategy,58290
76561198052190360,RPG,58263
76561198059107861,Adventure,58238
SeirVedMini,Action,58198
nsgrickgrimes,Indie,58176
76561198054155652,Adventure,58174
76561198081666970,Free to Play,58170
76561197975863549,Adventure,58168
76561198007745188,Free to Play,58113
rotflmaoman,Adventure,58108
absolutezero,Strategy,58058
76561198040899282,Indie,58029
GhandiSikh,Indie,58022
exrayted,Adventure,58017
Calesti,Adventure,58002
76561198004203858,RPG,57982
bhajina,Adventure,57978
76561198019019838,Adventure,57953
Mr_samurai_man,Indie,57944
76561198040641436,Action,57911
CallTripleZero,Indie,57894
76561197963206623,Strategy,57861
gottabesaints,Indie,57855
76561198024298436,Adventure,57848
BillyDatKid,Indie,57838
76561198061097219,Indie,57836
76561198042879129,Strategy,57833
76561198045459907,Adventure,57833
76561198074763789,Simulation,57801
Shadowbolt4231,Action,57797
76561198045420316,Free to Play,57780
Zombiejebus,RPG,57729
76561198043509581,Action,57714
76561197982665201,Action,57706
Herpy_Derp,Strategy,57703
LightningRod,Indie,57694
76561198072925402,Indie,57688
Heckler_Tepes,Action,57687
nathaniel1902,RPG,57673
76561198028038497,Massively Multiplayer,57663
BlackHawk2267,Free to Play,57622
76561198036687918,RPG,57618
jswins,Strategy,57607
76561198072355008,Adventure,57594
Grandomega,Indie,57588
REBAS_AS_F-T,Racing,57583
76561198043509581,Strategy,57557
liambull,RPG,57520
PritchardGSD,Indie,57508
76561198025613632,Indie,57507
76561198048712102,Indie,57507
fereleth,Indie,57472
SweetSugar,RPG,57472
clawbot44,Indie,57450
the_abomination,Massively Multiplayer,57436
Arthadonis,RPG,57425
phrostb,Indie,57409
TDOJ3DTDO,RPG,57302
biendeo,Adventure,57283
skullduggery55,Adventure,57271
surya111,Strategy,57231
76561198066375702,Indie,57218
76561197997129113,Adventure,57217
jprezo,Massively Multiplayer,57204
qqmp,Strategy,57198
2571,Strategy,57178
76561197993725260,Simulation,57166
76561198094665607,Indie,57162
76561198022744981,Indie,57154
76561197996426598,Massively Multiplayer,57141
76561198065340949,Indie,57124
76561198039503420,Indie,57098
76561198020928326,Indie,57068
Espanolito,Indie,57036
sploger,Action,57032
GermanPenguin,Adventure,57022
76561198073607481,Free to Play,56996
Lochstar12,RPG,56966
dmarket3,Indie,56931
quickkandy98,RPG,56913
Global,RPG,56898
76561198007860684,Strategy,56815
0071945,Strategy,56776
76561197992272514,Simulation,56704
131312,RPG,56690
stopgovtcorruption,Strategy,56684
meatsim009,Strategy,56683
76561198055123094,RPG,56662
76561198065923342,Adventure,56636
Lickidactyl,RPG,56598
lordoftheguppies,Strategy,56588
76561198073787527,Adventure,56581
76561198033992409,Action,56569
Newboy65,Strategy,56566
76561198035136096,Indie,56555
76561198045516933,Simulation,56541
Terminally-Chill,RPG,56463
76561197995483380,Strategy,56441
solodsnek,Indie,56437
Gadwall7,Massively Multiplayer,56437
finnept,Adventure,56433
76561198092185400,RPG,56430
76561198004821435,Adventure,56427
somnew,Indie,56394
76561198044588815,RPG,56366
76561198043524540,RPG,56357
syntheticflyingfox,Indie,56326
76561198048240622,Casual,56287
Alpha4344,Massively Multiplayer,56278
76561198008211473,RPG,56265
fatppl,Indie,56258
76561198003447788,Indie,56254
76561198072362918,Strategy,56233
krogdog,Indie,56210
Aluriana,Strategy,56206
76561198019669521,Indie,56191
76561197965263006,Action,56158
liamsplace,RPG,56158
76561198032373589,Casual,56149
76561197995582054,Adventure,56148
76561198029976254,Indie,56132
76561198041353540,Strategy,56117
GermanPenguin,Indie,56106
76561198056690906,Strategy,56102
Blackbirdm3,Adventure,56091
76561197993788710,Indie,56061
76561197981203305,Adventure,56059
Crudetasmanian,RPG,56042
76561197971128349,Massively Multiplayer,56036
Hatixon,Indie,56034
76561198041303312,Adventure,56023
76561197996672722,Indie,56021
FilthyDeath,Strategy,56006
syrith,Adventure,56005
76561198063090201,Strategy,56004
jprezo,Indie,55955
76561198008719516,Indie,55935
MinTony,Massively Multiplayer,55916
ZeMadScientist,Strategy,55912
76561198026725437,Adventure,55896
76561198078138335,RPG,55895
Louis_98,Adventure,55886
iSkulz,RPG,55876
76561197971128349,Free to Play,55864
CallTripleZero,RPG,55850
personsunknown,Action,55846
76561198063439860,RPG,55831
Jojibu,Adventure,55822
Bigstrongdaddymanxoxo,RPG,55812
76561198045459907,Massively Multiplayer,55787
nitrorupe,Free to Play,55758
Wdsy,RPG,55747
jonesgang88,RPG,55743
lordoftheguppies,RPG,55734
clawbot44,Simulation,55728
76561198016610271,Strategy,55726
76561198045953692,Indie,55659
thisgodlessendeavor,RPG,55658
reivehnfliyt,Indie,55646
76561198050509172,Strategy,55640
jprezo,Adventure,55634
76561198064343153,Indie,55616
76561198074254609,RPG,55599
lyskal,Strategy,55593
somnew,RPG,55582
kruger287,Simulation,55576
jonesgang88,Indie,55572
samsamandhecancan,Simulation,55558
76561198040258080,Strategy,55556
76561197994830976,RPG,55507
Sacru,RPG,55490
Bluewolf279,RPG,55487
Spludge,Strategy,55477
76561198034465295,RPG,55474
76561197970148466,RPG,55458
Necrosc,Adventure,55417
76561198007510322,RPG,55404
BananaCar,Adventure,55404
76561198008895770,Strategy,55402
76561197973395845,Massively Multiplayer,55397
76561198033433261,Adventure,55372
76561198056392712,Indie,55362
BananaUrchin,Indie,55357
sythilian,RPG,55351
76561198024298436,Indie,55348
AE19,Indie,55346
76561197963549028,Strategy,55344
76561198001917486,Simulation,55340
76561198042335464,Strategy,55324
76561198027517536,Strategy,55315
76561198032659071,RPG,55284
76561198035136096,Strategy,55272
astrasimon,RPG,55258
76561198052118118,Strategy,55250
76561198035606542,Adventure,55228
76561198046036119,Adventure,55228
BigCutyBootyJudy,Adventure,55192
76561198019341454,Action,55189
76561198033610152,Adventure,55174
TheCheekyOne,Adventure,55170
76561198083376561,RPG,55166
76561198050575580,Strategy,55152
Hati_Hati_Hati_Hati_Hati_Hati,Massively Multiplayer,55124
76561198006550034,RPG,55120
76561198045540232,Adventure,55096
76561198072362918,Indie,55073
Cow666,Strategy,55046
Migelino64,Indie,55024
76561198019293015,Simulation,55016
76561198056392712,Adventure,55010
blinkarrow,RPG,54973
FrostyBlizzard,RPG,54972
Newboy65,Adventure,54957
76561198072355008,RPG,54926
76561198037509696,Adventure,54909
Saephin,Indie,54894
76561198050509172,Simulation,54885
76561198073607481,Massively Multiplayer,54882
76561198065340949,RPG,54870
76561197970580235,Indie,54838
L4M1NAS,Massively Multiplayer,54816
76561197999638590,Indie,54816
76561197963469414,Indie,54785
randomnes,RPG,54767
TrippedSociety,RPG,54759
jprezo,Simulation,54720
Thundawich,Adventure,54717
Urtle1,RPG,54709
Vanillabun,Indie,54706
76561198067884266,RPG,54699
76561198031319986,Strategy,54666
76561198042451234,Indie,54640
76561198035472583,Simulation,54580
bwolf7803,Strategy,54558
76561198035999413,Free to Play,54508
sploger,Adventure,54504
TDOJ3DTDO,Indie,54462
76561198023147569,Indie,54462
76561198046193884,Adventure,54458
ARZARNAR,RPG,54426
SKARRRMaera,RPG,54406
76561198071104985,Adventure,54382
76561197989615671,Indie,54376
TandyTandon,Strategy,54352
76561198018677971,Massively Multiplayer,54326
76561198043509581,RPG,54321
76561198039503420,RPG,54268
Aluriana,Simulation,54263
76561198027254626,Strategy,54249
Velocity_,RPG,54246
Duchvelka,RPG,54240
Vulcan21,Adventure,54229
thintimtam,RPG,54228
76561198034465295,Simulation,54217
NaukaD,Simulation,54187
ronnietran,Free to Play,54184
Howaboutsomegoodoldsuicide,RPG,54176
SitteNKitteNMitteN,Indie,54173
76561198038486363,Strategy,54165
malthiusau,Strategy,54133
warpeddemon,Indie,54110
LordJacques,Indie,54102
Resplendentbadger,Adventure,54102
FluffiestChicken,Strategy,54083
76561198012909706,Free to Play,54072
76561198078913614,Simulation,54066
quickkandy98,Adventure,54065
Crudetasmanian,Strategy,54058
76561198042879129,Adventure,54033
76561198000220446,Strategy,53992
ArktiicFozzy,Indie,53982
Porjate,Simulation,53972
76561198071955492,Adventure,53959
76561198040890825,Adventure,53956
Alpha4344,Indie,53943
Sicero,RPG,53916
76561198073787527,RPG,53910
cyberjepp,Adventure,53901
diehard2222,RPG,53900
Steamified,Sports,53880
76561198056784829,Strategy,53877
TaylorSinclair,Strategy,53830
phrostb,RPG,53816
76561198014704426,Strategy,53800
76561198055637876,Massively Multiplayer,53796
-AnimeIsMyThing-,Adventure,53694
Vexest,Indie,53687
biendeo,RPG,53659
TOP0409,Adventure,53651
GermanPenguin,Strategy,53634
fitemeirlfget,Strategy,53604
joeshoer,RPG,53580
76561198044023118,Indie,53504
Bluegills,Adventure,53496
sythilian,Simulation,53488
76561198044443958,Indie,53487
76561198055123094,Simulation,53479
76561198046134938,Indie,53456
76561198013170444,RPG,53431
DopeOxide,Free to Play,53426
76561197970725078,Strategy,53419
gearlan,Adventure,53418
76561198057177409,Indie,53374
ydok4,RPG,53372
76561198000858214,Strategy,53340
76561198047237949,Indie,53324
131312,Adventure,53316
76561198057177409,Simulation,53313
76561197970137892,Strategy,53307
76561198017659661,Free to Play,53296
Outsider,RPG,53276
76561198055123094,Massively Multiplayer,53264
76561198066501523,Simulation,53238
sythilian,Adventure,53218
TOP0409,Strategy,53193
mikeytyson,Indie,53174
76561198055637876,RPG,53163
76561197970347433,Action,53115
76561198047679159,Action,53108
76561198038840599,Indie,53106
DaBiff,Action,53092
Bronx9146,Action,53076
AE19,RPG,53072
matagaming,Simulation,53071
theoretical_xp,Strategy,53033
diehard2222,Indie,53030
76561197968331328,Indie,53025
76561198071955492,Indie,53001
76561198000858214,Indie,52955
smasher6784,Strategy,52944
76561197977544920,Indie,52912
76561197992465037,RPG,52866
76561197994969564,Simulation,52861
76561198007799026,Strategy,52857
76561198040890825,RPG,52847
astrasimon,Strategy,52824
76561198004203858,Indie,52814
Icestriker,Indie,52784
Aquilares,Strategy,52782
SgtKimble,Indie,52769
thiefofrosesinlalaland,RPG,52765
76561198011303077,Strategy,52752
scoot88,Adventure,52739
76561198060808273,Casual,52738
76561198067711740,RPG,52722
76561197963206623,Action,52710
76561198027233818,Indie,52703
bosslucek,Strategy,52690
chidvd,Free to Play,52683
Chellyyyyyy,Adventure,52674
youcannothidefromme,RPG,52662
76561198033713264,Simulation,52658
MagiKFred,Simulation,52658
claicorx,Simulation,52646
Stevio_Pistachio,Indie,52642
76561197974500703,Adventure,52630
TheKiwiMantis,Massively Multiplayer,52604
BlazingDawn,Indie,52590
tobscene,Casual,52580
76561197989615671,Strategy,52574
Darlingoz,RPG,52563
comquack,Indie,52527
76561198054026701,Adventure,52523
MateoPhoenix,Indie,52456
420blazeitbitches,Adventure,52437
76561198031795967,RPG,52405
SeirVedMini,Simulation,52304
MinxIsBetterThanPotatoes,RPG,52302
eterna_amn,Adventure,52301
mauledbyabear,Action,52288
76561198022890336,Free to Play,52287
gooseisthegreatest,RPG,52285
76561198074949818,Simulation,52254
76561198046036119,Indie,52201
76561198034392042,Adventure,52197
erase883,Simulation,52180
76561198071104985,Indie,52178
mrpfresh,Strategy,52157
76561198052513392,Adventure,52155
76561198065340949,Adventure,52123
AriakWolf,Indie,52115
kappaccino,RPG,52106
76561198001071058,RPG,52099
DeadCyngus,Simulation,52089
BillyDatKid,RPG,52084
Simipoo,Casual,52050
76561198019293015,Indie,52039
76561197971128349,Adventure,52029
76561198052268769,Free to Play,52019
76561198054155652,Indie,52000
demonbloodmane,Indie,51990
Warrfoxx,Indie,51945
76561198019341454,Indie,51929
customisedforsure,Indie,51914
76561197977544920,Strategy,51883
Bluewolf279,Strategy,51864
Mr_samurai_man,Adventure,51863
skullduggery55,Free to Play,51853
Le-Mocha,Free to Play,51853
ButteryTyrant,Free to Play,51832
niggerfag,Adventure,51824
76561198009674974,RPG,51810
76561197978426585,Massively Multiplayer,51794
76561198048808239,RPG,51764
76561198043516885,Indie,51763
Arthadonis,Simulation,51722
76561198073642113,Indie,51720
Sp3ctre,Free to Play,51719
76561198072362918,Simulation,51704
76561198018677971,Strategy,51692
76561198019019838,Indie,51689
jqinnewsteam,Action,51670
TheSuccIsGudd,Strategy,51658
76561198038486363,Adventure,51639
76561198067662523,Massively Multiplayer,51630
76561198074254609,Free to Play,51623
blackwold,Indie,51590
76561198070403442,Massively Multiplayer,51586
76561198008195768,Action,51578
76561198007860684,Indie,51549
badminton,Simulation,51540
Remo191,RPG,51531
76561198024728550,Indie,51516
Benny3888,Indie,51515
dragonchief,Strategy,51503
chidori_647,RPG,51502
76561197981203305,Free to Play,51502
some_sorta_pie,Indie,51479
76561198026913200,Strategy,51467
76561198023475537,Strategy,51447
76561198011714432,RPG,51431
76561198082588112,RPG,51408
kruger287,RPG,51366
76561198072534476,Adventure,51352
DopeOxide,RPG,51338
76561198035999413,Indie,51322
Outsider,Adventure,51311
acorn13,Indie,51307
tantrts168,RPG,51304
clawbot44,Casual,51296
Eralus,Massively Multiplayer,51284
Necrosc,Casual,51278
Sothere,Indie,51253
smcs,RPG,51246
76561198025883153,Simulation,51234
76561198066375702,Adventure,51230
76561198072763246,Strategy,51210
scoot88,Indie,51172
gregith,Simulation,51172
76561198026497019,RPG,51172
76561198038259170,Indie,51150
Gadwall7,RPG,51148
DeusVultboiz,RPG,51147
76561198040258080,RPG,51145
marshythemarshmallowman,Indie,51143
awpsum,RPG,51133
dragonsheart,Simulation,51126
Terminally-Chill,Casual,51081
leoguibrito,Simulation,51074
Jaikenkai,RPG,51056
Striker146,Adventure,51042
76561197999549682,Indie,51003
DeusVultboiz,Strategy,50991
76561198015597183,Indie,50988
marshythemarshmallowman,Strategy,50986
76561197994136663,Action,50984
76561197965355573,Action,50981
reivehnfliyt,RPG,50975
KoaloChildren,RPG,50953
VoxMaro,Indie,50952
OLEFuriozity,Adventure,50922
76561198045133986,Free to Play,50919
personsunknown,Indie,50918
76561198036810976,RPG,50916
kruger287,Massively Multiplayer,50916
76561198036070181,Indie,50884
Quarity,Adventure,50880
subway103,RPG,50870
farquadspenis,Adventure,50868
youngwolf,Action,50800
jcottle,Indie,50794
76561198045133986,Adventure,50792
76561198063090201,Adventure,50740
76561198048240622,Massively Multiplayer,50713
76561198004638606,RPG,50704
76561198078138335,Simulation,50703
76561198016761464,Indie,50701
76561198014009325,Strategy,50701
76561198026239418,Strategy,50688
76561198063090201,RPG,50664
76561198026497019,Indie,50653
hadougun,Adventure,50631
skullduggery55,Indie,50629
76561198088802064,RPG,50576
76561198046094676,Simulation,50562
76561198011218089,Strategy,50556
exrayted,Indie,50550
benji2d,Adventure,50519
adamtreloar,Strategy,50517
tehdez,Adventure,50503
76561198039509150,Adventure,50491
76561197992148038,Indie,50480
76561197999638590,Strategy,50462
Falcon_HaHa,Adventure,50427
-Azsael-,Indie,50410
76561197986468427,Adventure,50325
76561198075749223,Adventure,50290
76561198042146054,Adventure,50270
TheSneakySneakers,RPG,50269
theryanator,Indie,50258
76561198044023118,Massively Multiplayer,50256
76561198044023118,RPG,50256
76561197992272514,RPG,50250
76561198083619343,Strategy,50246
76561198067662523,Indie,50182
76561198001032055,Adventure,50161
Depurkashaw,Strategy,50152
-Uplink-,RPG,50147
Bluegills,Indie,50118
76561198026913200,Adventure,50115
76561198031480846,Indie,50077
76561198077273975,RPG,50062
76561197968331328,Strategy,50048
76561198005400196,RPG,50022
76561198033992409,Adventure,50017
76561198036687918,Indie,49997
76561198064343153,Simulation,49973
76561197970828806,Indie,49965
76561197992148038,Strategy,49965
BlackHawk2267,Indie,49960
76561198066621462,Adventure,49936
AquilliusRanger,RPG,49889
76561198082588112,Strategy,49860
SKARRRMaera,Adventure,49848
76561198016761464,Strategy,49843
baroshi,RPG,49825
Warrfoxx,RPG,49808
76561197982665201,Simulation,49799
Darlingoz,Action,49772
monsterskill,RPG,49746
76561198043516885,RPG,49742
-AnimeIsMyThing-,Indie,49738
KoaloChildren,Simulation,49718
76561198058230663,Simulation,49712
76561198013291691,Strategy,49683
76561198066375702,Free to Play,49674
doctr,RPG,49645
76561197992681922,Adventure,49634
76561198077663677,Casual,49633
76561198011333937,Simulation,49614
76561197997886308,Strategy,49608
covash23,Strategy,49564
pussayfucker,RPG,49553
76561197993788710,Strategy,49526
76561198057685527,Strategy,49465
76561198072763246,Free to Play,49446
76561198032651953,Indie,49443
Pinguinbeta18,Simulation,49439
reservegoalie,Adventure,49434
76561198009850976,Strategy,49414
MateoPhoenix,Simulation,49414
76561197971851704,Adventure,49389
76561198018677971,Free to Play,49382
claicorx,RPG,49367
76561198008895770,Simulation,49363
meatsim009,RPG,49349
Eviloverlord1987BC,Adventure,49330
smcs,Adventure,49325
flamingpenguin,Adventure,49323
gangstapimpplaya,Strategy,49320
mrjaksauce,Adventure,49299
bhajina,Simulation,49295
vonravend,Action,49292
Warrfoxx,Simulation,49255
purpledragonfun,Free to Play,49250
76561198045459907,Strategy,49244
76561198016610271,Indie,49239
76561198060808273,Free to Play,49238
the_floor,Adventure,49236
GenocideDecade,Adventure,49217
uzicide,Adventure,49210
76561198072925402,RPG,49207
REBAS_AS_F-T,Sports,49206
comquack,Strategy,49204
76561198022808464,RPG,49197
76561198035472583,Massively Multiplayer,49189
76561198009633329,Action,49164
TheSuccIsGudd,Indie,49126
76561198013973273,RPG,49111
armedstevos,RPG,49104
76561198037336064,RPG,49100
76561198032651953,Massively Multiplayer,49087
ButteryTyrant,Indie,49058
benji2d,RPG,49057
76561198040641436,Indie,49049
skwavicus,Adventure,49042
PulpCraft,Simulation,49028
76561197999075044,Casual,49014
MinxIsBetterThanPotatoes,Indie,48998
76561198045420316,Simulation,48973
76561198026960298,RPG,48945
Lochstar12,Indie,48944
76561198047237949,Simulation,48941
AvtomatKL,Adventure,48886
76561198055291139,RPG,48883
purpledragonfun,RPG,48882
76561198046094676,Indie,48880
76561198007047914,RPG,48868
PPanther,RPG,48836
76561198008302183,Indie,48799
Vexest,Adventure,48777
TURTLESYEA,Simulation,48750
KrazyAl,Adventure,48742
AleksoSmeksoHere,Indie,48735
76561197995483380,Indie,48728
76561198022915154,Simulation,48715
L4M1NAS,Adventure,48714
Duchvelka,Massively Multiplayer,48714
Strider95,Free to Play,48706
BlackReaperHei,Indie,48703
76561198053516585,Indie,48697
KrazyAl,Strategy,48671
exotiksnipa,Indie,48660
76561198094665607,Strategy,48620
DeadCyngus,RPG,48602
adi_a12,Simulation,48598
76561197994136663,Indie,48547
Striker146,Strategy,48533
76561198013170444,Indie,48515
76561198064984988,Adventure,48507
guvnanixon,Adventure,48503
76561197971851704,Free to Play,48463
FilthyDeath,Adventure,48462
thintimtam,Adventure,48460
venomous6,Simulation,48458
mendicant_bias,Indie,48454
ReloyJenkins,Indie,48428
Enska,RPG,48426
Achillesm,Adventure,48403
Kebabsaregood,Early Access,48350
76561198022577753,RPG,48340
Lightbekon,Strategy,48340
76561198053516585,Simulation,48309
TruBru,Indie,48294
76561197971128349,Strategy,48282
76561198062491543,Massively Multiplayer,48280
76561198041353540,Indie,48273
76561198066621462,Simulation,48272
Velocity_,Indie,48216
whoopah,Adventure,48208
TheKiwiMantis,Adventure,48189
76561198033992409,Indie,48189
76561198017524014,Adventure,48167
VRBones,Simulation,48131
Spludge,Action,48120
76561198035606542,RPG,48114
KentuckyFriedSpy,Indie,48100
gottabesaints,Adventure,48086
Deerunken,Adventure,48085
TheCheekyOne,Massively Multiplayer,48064
76561198054073078,Action,48049
DeusVultboiz,Simulation,48041
76561198075471492,Adventure,48023
lyskal,RPG,47968
Memfizz,Indie,47957
76561198040899282,Strategy,47951
76561198050509172,RPG,47945
randomnes,Simulation,47941
76561198014278943,RPG,47939
ganndor,Strategy,47911
76561197973114685,Massively Multiplayer,47894
namster21,Indie,47883
SouseisekiChan,RPG,47877
76561198033050980,Action,47863
76561198106488845,RPG,47863
76561197989209339,Strategy,47821
76561198064983179,Adventure,47821
Wdsy,Adventure,47809
MXKiN,RPG,47784
76561198001567296,Indie,47774
customisedforsure,Simulation,47735
bonereaper,Indie,47732
76561198019293015,RPG,47727
Kevoz,RPG,47714
76561198035606542,Indie,47695
subway103,Strategy,47672
getyourmarsbar,RPG,47662
-AnimeIsMyThing-,Free to Play,47640
X03-Suits,Free to Play,47637
76561198012040171,Adventure,47630
76561198022975113,RPG,47628
Shabow444,RPG,47607
76561198008027099,RPG,47588
76561198024354149,Adventure,47558
skotavus,Casual,47535
76561198025028245,RPG,47513
Jokester644,Indie,47501
5469782134896,Massively Multiplayer,47481
KoaloChildren,Adventure,47481
iSkulz,Simulation,47460
76561198043509581,Simulation,47440
pooplel,Free to Play,47436
76561198040844729,Simulation,47399
76561198074949818,Strategy,47395
ZyhgarThestarweaver,RPG,47394
76561197986916169,RPG,47394
76561198041562431,Massively Multiplayer,47393
Pixelqt,Strategy,47377
travisty98,Indie,47376
76561198074763789,Adventure,47375
GoldenSlice,Free to Play,47373
Harkugan,Free to Play,47366
76561198003447788,Adventure,47358
lurchibald,Adventure,47350
chilla1,Adventure,47345
Superdraco3314,Massively Multiplayer,47339
youngwolf,Indie,47322
TheRedColonel,Strategy,47319
Duchvelka,Early Access,47316
Ppkdoevil,Massively Multiplayer,47264
AusRomper,Free to Play,47261
TURTLESYEA,Indie,47238
76561198052513392,Free to Play,47215
76561198047237949,RPG,47212
76561198032422851,Adventure,47210
ZEM42,Strategy,47181
conordarley1998,Adventure,47178
76561198046848291,Adventure,47177
azza213,Indie,47155
ArktiicFozzy,Simulation,47155
76561197995582054,Strategy,47151
SouseisekiChan,Indie,47150
76561198026913200,Simulation,47125
76561198103524411,Action,47124
76561198059977575,Simulation,47122
76561198075471492,Indie,47116
76561198067070151,Adventure,47095
smasher6784,RPG,47073
76561198027233818,Strategy,47069
CaptainTitus,Strategy,47059
76561197995582054,Indie,47032
DieMadchenschanderin,Free to Play,47012
Bronx9146,RPG,46991
76561198106488845,Adventure,46987
piepai,Simulation,46985
reidsmoe,Adventure,46972
76561198042389215,Adventure,46901
Sp3ctre,Simulation,46891
Luneix,Adventure,46888
pieman98,Indie,46877
76561198071104985,Free to Play,46864
MinerKnight,Adventure,46856
lasle,Strategy,46854
76561198053175659,Indie,46851
76561198045774424,Simulation,46850
76561197992465037,Indie,46833
gearlan,Simulation,46827
DopeOxide,Massively Multiplayer,46814
76561198055123094,Strategy,46776
76561198057685527,Casual,46774
MateoPhoenix,RPG,46765
76561198004203858,Adventure,46762
PulpCraft,Strategy,46757
76561198027254626,Adventure,46727
76561198005889349,Strategy,46721
mortalwombat,Strategy,46718
76561198048808239,Strategy,46709
Howaboutsomegoodoldsuicide,Indie,46702
76561198007488623,Adventure,46695
Icestriker,Adventure,46670
76561198045540232,Simulation,46664
76561198006186415,Adventure,46644
76561198036687918,Strategy,46629
76561198048712102,Strategy,46597
1001101001110101,Adventure,46589
iRunner,Indie,46586
AvtomatKL,RPG,46582
T0talN1nja,RPG,46576
76561197992892048,Action,46573
76561198025883153,Casual,46539
meatsim009,Indie,46518
76561198032659071,Free to Play,46493
76561198009674974,Strategy,46481
L4M1NAS,Free to Play,46470
76561198017659661,Massively Multiplayer,46466
clawbot44,Free to Play,46460
76561198067662523,RPG,46430
76561197992272514,Strategy,46429
hypertragic_THIS,Adventure,46413
76561198007575596,Indie,46407
76561198018736748,Free to Play,46378
totally-awesome-sam-i-am,Adventure,46356
76561198009850976,Action,46324
stuman85,Adventure,46324
bwolf7803,Adventure,46308
76561198055055523,Free to Play,46278
76561198007521657,Simulation,46244
76561198067257274,Simulation,46235
Chellyyyyyy,RPG,46234
76561198032659071,Adventure,46193
MinxIsBetterThanPotatoes,Adventure,46193
76561198083619343,RPG,46177
76561198035136096,RPG,46146
blinkarrow,Indie,46137
Kootrasman,Adventure,46127
cormalgus,Indie,46119
samsamandhecancan,Adventure,46111
eunmac,Indie,46069
DopeOxide,Strategy,46044
CarrotDick,Adventure,46030
nipplelicker4000,Adventure,46005
MGrade,Simulation,45993
mutatedwombat,Adventure,45981
76561197971180788,Action,45977
SenatorArmstrong123,Adventure,45973
76561198073688203,RPG,45960
lordofgeckos,Strategy,45958
MrChaosAus,Strategy,45947
76561197990819502,Adventure,45940
Jokester644,Adventure,45939
Migelino64,Adventure,45934
76561198008783917,Simulation,45933
76561198007584361,Action,45932
tankedout,Action,45925
76561198081666970,Early Access,45915
somnew,Simulation,45903
PPanther,Indie,45865
76561198007510322,Action,45861
VividPikselz,Casual,45837
malthiusau,RPG,45816
Sothere,Adventure,45801
chidvd,RPG,45794
76561198036695284,Strategy,45783
76561198066375702,Massively Multiplayer,45782
Bluewolf279,Simulation,45749
76561198031480846,Strategy,45745
tehdez,Indie,45733
nobody114514,Strategy,45729
76561198046193884,Massively Multiplayer,45719
76561198021745490,Indie,45704
76561198006186415,Simulation,45703
76561198007521657,Strategy,45683
lordoftheguppies,Adventure,45681
76561198006550034,Indie,45672
76561198027143116,Action,45664
76561198057453677,Adventure,45648
MinerKnight,Simulation,45640
76561198014278943,Indie,45634
76561197970137892,Indie,45633
SeirVedMini,Adventure,45607
76561198031319986,Indie,45602
76561198040899282,RPG,45584
76561198015597183,Strategy,45562
Superdraco3314,Strategy,45559
mikeytyson,Adventure,45555
76561197972797551,Massively Multiplayer,45525
frisasky,Strategy,45514
76561197990819502,RPG,45503
76561198057988265,Simulation,45444
PritchardGSD,Adventure,45442
LordJacques,Free to Play,45427
76561197997886308,Indie,45394
76561198075471492,Free to Play,45381
venomous6,RPG,45377
UnethicalPanda,RPG,45345
THEHITMONKEY,RPG,45290
-AnimeIsMyThing-,RPG,45259
76561197975863549,Simulation,45239
76561197972261430,Simulation,45236
76561197970347433,Strategy,45229
dragonsheart,Adventure,45225
Unl33t,Free to Play,45210
76561198007539695,Free to Play,45198
76561198008302183,Adventure,45193
Baldman,Simulation,45164
Nickchat,Indie,45145
theryanator,Simulation,45124
76561198036810976,Indie,45105
Legendary_Blu,Adventure,45102
cyberjepp,RPG,45099
76561198043524540,Adventure,45088
76561197998533829,Indie,45072
Emillllllllllllllllllllllll,Indie,45045
76561198007575596,Action,45031
mikeytyson,RPG,45014
iRunner,Adventure,45005
DuskH,Indie,45000
76561198090878710,Indie,44960
Striker146,RPG,44914
TheTriggured,Indie,44892
Sp3ctre,RPG,44890
Urtle1,Strategy,44885
76561197985247422,Early Access,44884
Harkugan,Indie,44866
TheSuccIsGudd,Simulation,44840
76561198070102633,Strategy,44836
Gaaaaary,Indie,44756
awpsum,Indie,44744
76561197970580235,Adventure,44729
kruger287,Adventure,44722
Vunukiis,Free to Play,44700
76561198034404849,Indie,44698
Q-Dance,Strategy,44694
76561198072985865,Massively Multiplayer,44677
