,0
2503,280220
2504,496240
2505,477270
2506,395980
2507,366040
2508,216110
2509,340730
2510,218310
2511,373680
2512,412470
2513,321030
2514,18110
2515,24790
2516,24800
2517,458000
2518,337661
2519,469990
2520,464780
2521,42650
2522,269050
2523,307960
2524,259800
2525,400910
2526,282201
2527,282010
2528,215710
2529,24810
2530,208030
2531,286500
2532,265330
2533,334930
2534,280930
2535,259550
2536,218640
2537,298340
2538,211440
2539,446120
2540,296650
2541,237970
2542,214700
2543,309890
2544,21780
2545,202310
2546,413170
2547,17440
2548,364050
2549,6310
2550,406550
2551,411370
2552,209790
2553,353330
2554,96300
2555,231410
2556,431500
2557,245370
2558,39680
2559,295810
2560,265650
2561,276770
2562,7020
2563,383450
2564,333790
2565,44310
2566,396750
2567,475490
2568,325600
2569,346610
2570,473850
2571,211050
2572,304910
2573,268220
2574,57680
2575,373080
2576,60800
2577,429680
2578,289090
2579,323450
2580,310890
2581,400842
2582,397060
2583,326990
2584,327280
2585,70620
2586,257170
2587,256330
2588,315860
2589,281200
2590,428880
2591,300760
2592,226560
2593,307990
2594,361630
2595,428550
2596,32770
2597,248630
2598,399520
2599,312720
2600,97330
2601,225420
2602,219600
2603,38210
2604,377140
2605,259060
2606,313100
2607,227240
2608,341720
2609,231330
2610,310850
2611,350810
2612,292390
2613,47400
2614,8230
2615,335150
2616,3620
2617,227780
2618,399070
2619,356510
2620,203630
2621,11170
2622,251470
2623,415080
2624,12590
2625,42170
2626,240460
2627,357400
2628,410110
2629,295790
2630,520550
2631,330580
2632,249950
2633,212370
2634,341940
2635,254460
2636,347620
2637,435120
2638,248530
2639,347610
2640,392450
2641,301860
2642,421630
2643,335430
2644,214931
2645,434370
2646,443810
2647,6120
2648,317780
2649,388410
2650,321040
2651,246440
2652,240440
2653,377560
2654,2100
2655,340310
2656,332970
2657,485890
2658,331120
2659,390520
2660,366760
2661,339600
2662,220460
2663,300970
2664,499440
2665,39500
2666,403900
2667,406210
2668,397500
2669,397620
2670,497180
2671,268870
2672,208730
2673,2270
2674,409510
2675,332540
2676,293740
2677,369060
2678,210898
2679,105420
2680,63500
2681,281220
2682,8140
2683,329050
2684,205930
2685,461400
2686,259430
2687,305960
2688,352130
2689,80310
2690,259600
2691,502550
2692,206690
2693,104000
2694,61100
2695,263100
2696,238750
2697,15230
2698,111900
2699,15710
2700,242780
2701,32330
2702,108200
2703,285160
2704,33130
2705,351700
2706,11260
2707,49800
2708,362930
2709,275180
2710,281770
2711,40330
2712,316660
2713,97000
2714,13540
2715,228880
2716,430440
2717,257120
2718,335890
2719,385270
2720,4540
2721,266110
2722,379542
2723,379560
2724,2620
2725,299250
2726,312750
2727,239120
2728,3720
2729,369040
2730,403690
2731,7600
2732,49400
2733,393530
2734,73170
2735,283960
2736,287340
2737,440930
2738,317620
2739,46280
2740,205990
2741,38440
2742,235070
2743,363460
2744,203701
2745,360170
2746,96800
2747,2610
2748,267380
2749,335070
2750,241910
2751,329860
2752,348470
2753,314150
2754,25700
2755,377680
2756,319080
2757,386180
2758,363680
2759,331160
2760,269730
2761,61220
2762,205710
2763,2630
2764,115100
2765,44200
2766,455490
2767,93200
2768,404010
2769,107800
2770,335800
2771,241700
2772,407510
2773,403740
2774,341500
2775,334772
2776,366843
2777,306620
2778,298480
2779,218090
2780,291250
2781,311240
2782,372540
2783,311480
2784,258010
2785,287120
2786,343560
2787,366890
2788,6800
2789,212893
2790,37400
2791,372800
2792,34880
2793,488280
2794,257830
2795,327670
2796,411960
2797,3390
2798,304212
2799,370002
2800,378645
2801,378641
2802,209830
2803,384500
2804,251130
2805,334400
2806,32390
2807,383180
2808,362680
2809,385330
2810,407330
2811,402620
2812,12150
2813,250050
2814,3450
2815,394510
2816,207730
2817,304350
2818,221001
2819,213250
2820,205633
2821,221220
2822,337660
2823,367030
2824,19500
2825,2320
2826,465020
2827,454320
2828,62000
2829,63900
2830,107310
2831,107300
2832,258090
2833,9940
2834,262150
2835,457520
2836,255260
2837,209360
2838,285740
2839,235760
2840,416550
2841,11360
2842,70650
2843,105300
2844,239700
2845,249190
2846,503300
2847,318230
2848,469730
2849,362870
2850,320970
2851,288140
2852,300400
2853,225300
2854,72000
2855,268850
2856,331330
2857,321580
2858,216173
2859,361700
2860,38460
2861,252410
2862,357670
2863,450540
2864,436820
2865,446750
2866,270130
2867,295438
2868,423230
2869,300300
2870,247140
2871,16120
2872,290990
2873,374670
2874,342740
2875,259740
2876,508600
2877,306550
2878,327220
2879,234000
2880,417460
2881,238170
2882,7840
2883,311910
2884,38700
2885,111100
2886,370150
2887,458590
2888,503770
2889,314980
2890,229870
2891,329010
2892,366440
2893,37000
2894,25990
2895,379310
2896,387340
2897,415480
2898,239840
2899,286040
2900,319140
2901,403860
2902,395140
2903,255370
2904,311870
2905,475990
2906,427100
2907,424590
2908,332250
2909,280520
2910,274500
2911,22610
2912,339190
2913,260790
2914,302080
2915,214340
2916,288370
2917,25500
2918,328070
2919,328670
2920,315740
2921,2850
2922,346370
2923,208690
2924,317440
2925,348040
2926,4850
2927,17450
2928,249590
2929,254260
2930,411080
2931,259390
2932,398180
2933,207816
2934,223630
2935,355150
2936,336250
2937,220660
2938,323060
2939,449050
2940,288290
2941,321860
2942,46260
2943,335000
2944,282050
2945,290530
2946,37700
2947,281410
2948,423580
2949,326720
2950,234920
2951,375460
2952,418190
2953,227080
2954,11140
2955,11130
2956,214550
2957,332400
2958,370780
2959,397980
2960,350220
2961,343000
2962,207430
2963,207570
2964,269570
2965,350750
2966,268260
2967,305380
2968,73010
2969,345440
2970,355250
2971,275590
2972,373330
2973,12800
2974,273500
2975,254650
2976,410820
2977,205190
2978,375030
2979,104200
2980,452780
2981,219190
2982,45000
2983,510050
2984,293560
2985,273730
2986,246840
2987,321400
2988,289970
2989,345370
2990,427980
2991,241320
2992,488310
2993,496250
2994,257370
2995,330070
2996,266130
2997,366845
2998,46440
2999,246940
3000,335660
3001,208460
3002,259170
3003,499540
3004,6870
3005,38480
3006,311660
3007,416450
3008,282740
3009,267940
3010,271520
3011,290490
3012,38400
3013,360620
3014,22450
3015,313010
3016,33420
3017,297210
3018,339470
3019,325723
3020,394260
3021,335820
3022,248970
3023,313990
3024,235980
3025,111800
3026,307050
3027,445130
3028,322490
3029,264730
3030,260750
3031,323180
3032,415420
3033,321480
3034,225160
3035,399430
3036,423120
3037,267490
3038,283370
3039,21170
3040,2570
3041,1200
3042,436500
3043,467900
3044,344740
3045,438790
3046,363440
3047,266150
3048,421700
3049,270630
3050,371180
3051,439995
3052,262550
3053,251850
3054,295690
3055,315260
3056,255070
3057,314970
3058,234160
3059,350310
3060,38420
3061,415030
3062,409670
3063,290280
3064,317790
3065,16720
3066,341980
3067,226880
3068,2290
3069,323240
3070,297490
3071,46350
3072,343462
3073,361640
3074,417910
3075,322980
3076,385260
3077,210720
3078,221430
3079,46770
3080,8990
3081,252870
3082,445440
3083,224900
3084,404080
3085,214610
3086,400110
3087,334120
3088,209630
3089,258050
3090,435530
3091,13510
3092,244610
3093,249680
3094,115110
3095,40390
3096,268670
3097,3170
3098,73220
3099,33670
3100,319570
3101,270270
3102,317890
3103,327740
3104,65730
3105,347880
3106,297330
3107,495910
3108,516040
3109,92500
3110,9070
3111,31860
3112,31930
3113,41060
3114,218450
3115,340540
3116,262280
3117,245175
3118,242980
3119,253110
3120,293860
3121,11330
3122,250740
3123,343360
3124,34910
3125,207690
3126,282780
3127,201805
3128,232450
3129,333250
3130,336310
3131,370020
3132,410680
3133,322010
3134,367270
3135,294570
3136,405010
3137,324160
3138,420740
3139,306760
3140,298400
3141,441830
3142,202485
3143,336420
3144,286360
3145,261510
3146,3050
3147,274450
3148,351140
3149,269770
3150,417750
3151,378930
3152,63610
3153,314230
3154,290060
3155,300900
3156,391070
3157,332790
3158,267340
3159,249990
3160,320590
3161,2810
3162,347560
3163,323720
3164,263820
3165,297100
3166,350600
3167,259320
3168,200630
3169,228440
3170,322300
3171,213210
3172,58200
3173,322110
3174,15520
3175,31410
3176,33680
3177,388080
3178,40950
3179,402890
3180,381560
3181,406080
3182,9730
3183,230070
3184,367340
3185,361550
3186,365900
3187,355880
3188,207650
3189,11340
3190,332200
3191,403520
3192,222710
3193,269650
3194,216890
3195,247830
3196,3470
3197,420650
3198,212410
3199,94300
3200,260060
3201,40380
3202,72900
3203,55345
3204,348091
3205,329430
3206,388750
3207,383750
3208,226459
3209,360760
3210,357600
3211,339340
3212,205730
3213,211180
3214,102850
3215,322900
3216,291930
3217,314700
3218,319250
3219,299480
3220,285500
3221,463210
3222,429300
3223,278440
3224,207790
3225,391260
3226,428190
3227,313630
3228,219910
3229,521340
3230,317660
3231,251310
3232,258950
3233,284930
3234,325110
3235,446470
3236,255300
3237,318550
3238,12510
3239,57400
3240,246255
3241,236470
3242,8880
3243,212700
3244,36630
3245,418910
3246,314030
3247,205650
3248,369300
3249,313020
3250,312930
3251,380580
3252,471710
3253,330470
3254,200150
3255,263560
3256,414190
3257,212030
3258,9500
3259,362280
3260,313040
3261,363480
3262,338340
3263,251730
3264,411560
3265,397680
3266,15150
3267,207890
3268,71270
3269,361314
3270,287580
3271,246640
3272,331190
3273,26900
3274,57000
3275,367010
3276,446380
3277,365070
3278,330100
3279,409000
3280,24870
3281,256370
3282,422100
3283,283430
3284,408330
3285,454070
3286,435060
3287,474010
3288,403700
3289,33280
3290,354702
3291,463290
3292,268970
3293,263380
3294,305050
3295,361280
3296,226669
3297,215630
3298,39160
3299,333390
3300,403150
3301,355950
3302,12480
3303,356310
3304,244890
3305,363150
3306,241410
3307,428220
3308,406310
3309,348340
3310,378850
3311,436520
3312,294140
3313,287840
3314,265120
3315,13500
3316,286971
3317,408900
3318,284390
3319,58520
3320,98500
3321,496890
3322,65560
3323,278490
3324,267130
3325,245190
3326,63940
3327,390310
3328,12340
3329,219800
3330,338160
3331,387290
3332,342620
3333,208352
3334,270680
3335,371500
3336,439940
3337,336670
3338,35091
3339,12130
3340,17550
3341,420610
3342,371440
3343,304950
3344,213230
3345,246110
3346,357030
3347,48180
3348,349720
3349,293840
3350,428900
3351,348710
3352,37600
3353,423320
3354,263180
3355,479260
3356,463550
3357,286940
3358,359390
3359,323580
3360,371570
3361,320030
3362,355000
3363,91200
3364,233550
3365,234080
3366,207400
3367,380220
3368,18020
3369,202710
3370,48950
3371,23120
3372,333860
3373,263700
3374,36150
3375,237760
3376,275530
3377,212390
3378,359310
3379,325300
3380,364450
3381,366160
3382,266410
3383,275610
3384,299890
3385,12330
3386,373460
3387,277950
3388,213450
3389,381850
3390,355860
3391,409490
3392,329110
3393,321610
3394,251290
3395,444880
3396,352700
3397,366220
3398,322060
3399,433270
3400,441540
3401,262940
3402,340580
3403,239410
3404,266370
3405,326150
3406,307030
3407,321410
3408,255390
3409,2590
3410,33950
3411,405580
3412,317100
3413,424370
3414,255500
3415,423700
3416,78000
3417,306670
3418,262590
3419,296070
3420,328830
3421,338390
3422,306680
3423,99100
3424,25900
3425,224320
3426,324300
3427,240620
3428,233310
3429,257030
3430,263480
3431,10604
3432,341530
3433,388210
3434,277390
3435,275510
3436,216910
3437,205060
3438,16600
3439,400551
3440,353640
3441,13560
3442,482920
3443,18120
3444,283940
3445,283980
3446,294670
3447,42140
3448,387370
3449,73210
3450,25800
3451,263340
3452,58230
3453,357700
3454,241240
3455,222587
3456,308310
3457,444930
3458,6370
3459,299260
3460,352400
3461,32630
3462,476460
3463,222660
3464,375200
3465,15170
3466,33520
3467,242940
3468,329190
3469,317410
3470,293680
3471,344460
3472,358250
3473,302010
3474,343710
3475,327500
3476,327520
3477,344450
3478,367300
3479,384110
3480,252670
3481,282760
3482,354650
3483,63700
3484,317260
3485,245150
3486,233370
3487,228740
3488,210870
3489,444250
3490,344820
3491,27940
3492,259380
3493,415740
3494,354400
3495,45750
3496,340610
3497,214630
3498,314240
3499,277520
3500,298360
3501,296910
3502,209690
3503,253510
3504,18040
3505,352111
3506,270942
3507,337120
3508,253370
3509,270940
3510,270941
3511,266590
3512,200350
3513,32420
3514,8000
3515,20840
3516,98300
3517,269330
3518,356380
3519,296830
3520,219870
3521,347630
3522,357850
3523,444550
3524,416760
3525,15200
3526,256070
3527,327950
3528,257890
3529,250870
3530,362410
3531,474030
3532,313500
3533,259620
3534,351461
3535,218560
3536,258880
3537,258760
3538,214130
3539,346180
3540,6850
3541,357360
3542,242550
3543,259780
3544,325100
3545,72760
3546,232950
3547,247298
3548,307640
3549,458730
3550,421670
3551,323930
3552,8310
3553,18000
3554,32200
3555,13640
3556,279112
3557,313590
3558,7000
3559,289600
3560,21995
3561,291270
3562,299680
3563,409440
3564,293240
3565,221810
3566,215120
3567,401980
3568,208500
3569,220740
3570,288040
3571,318710
3572,109410
3573,324680
3574,207420
3575,364510
3576,299780
3577,455910
3578,287220
3579,314520
3580,247120
3581,71390
3582,210990
3583,296770
3584,336610
3585,208362
3586,227200
3587,501800
3588,220820
3589,407120
3590,296050
3591,41050
3592,24660
3593,95300
3594,45400
3595,319180
3596,279160
3597,212041
3598,253490
3599,374950
3600,268320
3601,268240
3602,262750
3603,70640
3604,247580
3605,4830
3606,409450
3607,354160
3608,438920
3609,248410
3610,96200
3611,271640
3612,243280
3613,319450
3614,285820
3615,285330
3616,255520
3617,229950
3618,347670
3619,269790
3620,269810
3621,322250
3622,327231
3623,384980
3624,243320
3625,316930
3626,380360
3627,338930
3628,411570
3629,279520
3630,55381
3631,215870
3632,262960
3633,402290
3634,205080
3635,318850
3636,318791
3637,227560
3638,290830
3639,356370
3640,209873
3641,297512
3642,400240
3643,374090
3644,254480
3645,210170
3646,319150
3647,225833
3648,378660
3649,242590
3650,339910
3651,61730
3652,259410
3653,318520
3654,319970
3655,378580
3656,420930
3657,349740
3658,254130
3659,274350
3660,381020
3661,358260
3662,358340
3663,358290
3664,256500
3665,431840
3666,385890
3667,203250
3668,348670
3669,385630
3670,385980
3671,369000
3672,294230
3673,367780
3674,305920
3675,306040
3676,414390
3677,307130
3678,209120
3679,220090
3680,262850
3681,431510
